customer,customer_country,counterparty,ccy,converted_time,scaled_amount,type_DIVIDEND,type_INTEREST,type_INVESTMENT,type_OTHER,type_PAYMENT,type_TRANSFER,type_TT,counterparty_country_CN,counterparty_country_DE,counterparty_country_FR,counterparty_country_HK,counterparty_country_IN,counterparty_country_JP,counterparty_country_SG,counterparty_country_UK,counterparty_country_US,outside_normal_hrs,customer_local_ccy,no_common_ccy,fraud_flag
P66373643989186,US,62155493738344,USD,2021-01-13 21:01:47,0.0233823193001042,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P66373643989186,US,62155493738344,USD,2021-02-21 18:31:40,0.0246787544348642,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P66373643989186,US,62155493738344,USD,2021-04-06 11:33:05,0.0238696918656072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P66373643989186,US,62155493738344,USD,2021-08-05 06:50:47,0.0233722423383262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
P68755181269737,US,12556571661532,USD,2021-01-03 18:26:54,0.0350779007914453,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
P68755181269737,US,12556571661532,USD,2021-01-24 09:57:10,0.0347127809370836,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
P68755181269737,US,12556571661532,BRL,2021-05-20 16:53:51,-0.0093843314593263,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
P68755181269737,US,12556571661532,INR,2021-05-26 17:28:04,-0.1135675787725471,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P68755181269737,US,12556571661532,INR,2021-05-29 20:19:40,-0.1005459435447281,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P68755181269737,US,12556571661532,BRL,2021-08-18 08:37:35,-0.0094528115241208,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
P68755181269737,US,12556571661532,INR,2021-08-24 09:49:26,-0.100519880441328,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P68755181269737,US,12556571661532,USD,2021-11-08 15:06:30,0.0343297327458162,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
P68755181269737,US,12556571661532,USD,2021-11-14 10:27:22,0.0348048645847422,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
P68755181269737,US,12556571661532,USD,2021-11-29 09:48:50,0.0355477468620768,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
P68755181269737,US,12556571661532,INR,2021-12-19 15:32:55,-0.1005722707510774,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P68755181269737,US,12556571661532,HKD,2021-06-30 12:02:13,-0.1588495279704459,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
P68755181269737,US,12556571661532,INR,2021-02-23 16:03:06,-0.0801403882379593,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
P68755181269737,US,12556571661532,USD,2021-03-01 18:46:12,-0.0122622746500168,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
P68755181269737,US,12556571661532,BRL,2021-05-26 15:01:40,-0.0743739097951344,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
P68755181269737,US,12556571661532,INR,2021-08-08 12:29:27,-0.0804251164404864,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
P68755181269737,US,12556571661532,BRL,2021-08-19 16:58:16,-0.0738320845429193,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
P68755181269737,US,12556571661532,USD,2021-09-12 13:54:35,-0.010752832326262,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
P68755181269737,US,12556571661532,BRL,2021-09-21 11:24:37,-0.0740015938772699,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
P68755181269737,US,12556571661532,BRL,2021-10-19 17:58:05,-0.0737859407130352,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
P68755181269737,US,12556571661532,BRL,2021-11-18 08:45:31,-0.073262185987984,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
P68755181269737,US,82596497995294,INR,2021-04-13 17:41:06,0.286018515995371,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
P68755181269737,US,82596497995294,USD,2021-04-06 16:14:11,0.0440781422945728,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
P68755181269737,US,82596497995294,USD,2021-11-20 20:28:05,-0.1709573907337069,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
P68755181269737,US,82596497995294,USD,2021-11-21 01:43:37,-0.1709573907337069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
P68755181269737,US,82596497995294,USD,2021-11-21 04:21:13,-0.1709573907337069,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
P68755181269737,US,82596497995294,USD,2021-11-21 05:54:15,-0.1709393387530984,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
P68755181269737,US,82596497995294,USD,2021-11-21 05:54:59,-0.1709393387530984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
P68755181269737,US,82596497995294,USD,2021-11-21 05:55:00,-0.1709393387530984,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
P68755181269737,US,82596497995294,USD,2021-11-21 05:55:43,-0.1709573907337069,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
P68755181269737,US,82596497995294,USD,2021-11-21 05:56:07,-0.1709573907337069,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
P68755181269737,US,51976355399314,USD,2021-01-17 12:27:50,-0.0696589488366819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,51976355399314,USD,2021-01-17 22:49:55,-0.068126168764024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,66611655957836,JPY,2021-02-09 19:52:38,-0.1628408249755852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P68755181269737,US,66611655957836,USD,2021-02-11 06:38:07,-0.1739363075542872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
P68755181269737,US,51976355399314,USD,2021-03-01 18:24:12,-0.0687393487971237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,66611655957836,JPY,2021-03-10 08:08:16,-0.1628363514104099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P68755181269737,US,51976355399314,USD,2021-04-15 14:24:52,-0.0685506994175801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,66611655957836,USD,2021-04-21 15:07:33,-0.1738334359935595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,66611655957836,USD,2021-06-07 06:05:36,-0.1742620778002335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
P68755181269737,US,51976355399314,USD,2021-07-22 10:37:05,-0.0688163788239667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,66611655957836,USD,2021-08-16 09:02:14,-0.1740706464373769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,51976355399314,USD,2021-09-07 10:43:23,-0.0695925212573538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,51976355399314,USD,2021-09-17 12:15:47,-0.0698263005884187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,66611655957836,JPY,2021-10-12 09:48:02,-0.1628523234442856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P68755181269737,US,66611655957836,JPY,2021-10-17 09:55:51,-0.1628429866137125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P68755181269737,US,51976355399314,USD,2021-11-03 11:45:03,-0.0695908520673661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,66611655957836,USD,2021-11-30 15:35:25,-0.174137383125962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,51976355399314,USD,2021-12-07 11:08:37,-0.0697357933979707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,51976355399314,USD,2021-08-31 20:00:37,-0.0687865497806668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,51976355399314,JPY,2021-01-02 13:50:37,-0.1869476002336545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P68755181269737,US,66611655957836,BRL,2021-02-08 17:26:20,0.32808179272325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P68755181269737,US,82596497995294,USD,2021-02-09 05:55:50,-0.1330294685240199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
P68755181269737,US,82596497995294,USD,2021-02-19 15:21:56,-0.1330072744793677,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,82596497995294,USD,2021-03-05 10:53:12,-0.1337392142890046,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,82596497995294,GBP,2021-04-05 15:17:23,0.025171464699017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P68755181269737,US,82596497995294,GBP,2021-05-28 18:49:07,0.0251723808988547,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P68755181269737,US,82596497995294,USD,2021-07-14 12:51:34,-0.1342755497608155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,82596497995294,USD,2021-09-25 16:09:45,-0.1335556961231271,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,82596497995294,GBP,2021-10-04 17:01:07,0.0252259433509067,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P68755181269737,US,82596497995294,USD,2021-10-07 18:01:37,-0.1334513099270401,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,82596497995294,GBP,2021-10-20 13:13:30,0.0230556068891425,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P68755181269737,US,82596497995294,GBP,2021-11-17 17:42:38,0.0245861187180726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P68755181269737,US,82596497995294,GBP,2021-12-22 22:07:52,0.0233138695280168,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P68755181269737,US,66611655957836,JPY,2021-01-07 02:19:15,-0.1702128030016866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
P68755181269737,US,66611655957836,JPY,2021-03-20 20:51:12,-0.1701999710603803,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P68755181269737,US,66611655957836,USD,2021-05-24 16:33:08,-0.1504875884279526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,66611655957836,USD,2021-06-24 13:46:47,-0.1501712151034188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,51976355399314,HKD,2021-07-10 15:44:04,-0.1806737536893539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P68755181269737,US,66611655957836,JPY,2021-08-26 12:54:40,-0.1702539518979938,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P68755181269737,US,66611655957836,USD,2021-08-30 14:50:20,-0.1502658643579105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,66611655957836,JPY,2021-09-10 12:48:07,-0.1702254989472841,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P68755181269737,US,82596497995294,USD,2021-04-27 13:12:44,-0.0469474861992045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,82596497995294,USD,2021-04-30 14:24:19,-0.0471391957603924,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,82596497995294,GBP,2021-05-21 21:39:34,-0.0856104158187949,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P68755181269737,US,82596497995294,USD,2021-05-27 16:31:14,-0.0467085756544736,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,82596497995294,USD,2021-06-02 18:07:59,-0.0456907716039683,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,82596497995294,GBP,2021-08-25 16:46:56,-0.084048753195382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P68755181269737,US,82596497995294,USD,2021-09-04 11:39:21,-0.0462036147722476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,82596497995294,GBP,2021-09-07 18:57:12,-0.084442789602517,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P68755181269737,US,82596497995294,GBP,2021-09-21 20:36:12,-0.0852098955358851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P68755181269737,US,82596497995294,GBP,2021-11-04 17:49:52,-0.0855622800888587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P68755181269737,US,82596497995294,GBP,2021-12-05 22:34:10,-0.0845474478147501,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
P68755181269737,US,51976355399314,USD,2021-02-28 21:43:44,-0.1330215862379666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,51976355399314,USD,2021-03-23 07:11:16,-0.1331938528268895,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,51976355399314,USD,2021-03-27 20:28:23,-0.1331360184849059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,51976355399314,USD,2021-04-02 16:12:46,-0.1335592817905082,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,82596497995294,HKD,2021-06-26 19:25:31,-0.1694044715747373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
P68755181269737,US,51976355399314,USD,2021-07-08 09:58:19,-0.1330414619631913,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,51976355399314,USD,2021-07-17 19:12:11,-0.1330065944390023,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
P68755181269737,US,51976355399314,USD,2021-07-26 17:22:07,-0.1330095309769438,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
P69485168569757,US,91422287339572,SGD,2021-09-07 17:55:06,-0.0268795488016279,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
P69485168569757,US,23256621776944,USD,2021-02-06 15:41:23,-0.0446265702539881,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
P69485168569757,US,23256621776944,EUR,2021-03-22 15:21:26,-0.0984344859669488,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P69485168569757,US,23256621776944,USD,2021-07-08 13:43:26,-0.0451428136240944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
P69485168569757,US,23256621776944,EUR,2021-07-09 21:27:18,-0.0991582343812754,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P69485168569757,US,23256621776944,USD,2021-09-02 08:45:36,-0.0450574067363869,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
P69485168569757,US,23256621776944,USD,2021-09-04 06:01:27,-0.0439732678393306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
P69485168569757,US,23256621776944,SGD,2021-10-19 10:37:01,-0.1502788126355768,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
P69485168569757,US,23256621776944,USD,2021-11-23 08:10:06,-0.0446997673260444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
P69485168569757,US,23256621776944,USD,2021-12-21 10:18:09,-0.0439811501253839,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
P69485168569757,US,23256621776944,BRL,2021-10-17 10:37:15,-0.1636977681854552,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
P69485168569757,US,23256621776944,SGD,2021-01-20 11:08:35,-0.1020700608922806,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
P69485168569757,US,23256621776944,EUR,2021-01-23 10:53:42,0.0211098098645331,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P69485168569757,US,23256621776944,SGD,2021-02-24 17:06:35,-0.1022381072125178,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
P69485168569757,US,23256621776944,EUR,2021-03-06 17:39:37,0.0215233671394659,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P69485168569757,US,23256621776944,USD,2021-04-10 15:54:48,0.0377200430765303,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
P69485168569757,US,23256621776944,EUR,2021-07-19 21:22:40,0.0227854911466995,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P69485168569757,US,23256621776944,USD,2021-08-23 17:50:20,0.0373292362429123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
P69485168569757,US,23256621776944,SGD,2021-09-15 18:13:48,-0.1025040799635893,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
P69485168569757,US,23256621776944,SGD,2021-11-29 15:24:57,-0.1023794882227004,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
P69485168569757,US,23256621776944,USD,2021-11-30 11:58:52,0.038064081679565,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
P69485168569757,US,23256621776944,USD,2021-12-07 00:03:54,0.0378959571546857,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
P69485168569757,US,23256621776944,EUR,2021-12-07 09:05:45,0.0223119048540584,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P69485168569757,US,23256621776944,EUR,2021-09-15 11:50:27,0.0372212643794442,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P69485168569757,US,76728192985834,HKD,2021-07-25 17:06:33,2.526640006619209,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
P69485168569757,US,46226466857841,EUR,2021-02-20 07:11:46,-0.0518695565420284,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
P69485168569757,US,46226466857841,USD,2021-03-28 09:55:43,-0.0508183996026934,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
P69485168569757,US,46226466857841,USD,2021-05-08 09:33:39,-0.0517457273736765,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
P69485168569757,US,46226466857841,JPY,2021-08-17 15:27:28,-0.1735247710254824,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P69485168569757,US,46226466857841,JPY,2021-08-28 14:49:59,-0.1735090850660419,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P69485168569757,US,46226466857841,JPY,2021-12-12 13:34:23,-0.1735260300893079,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P69485168569757,US,76728192985834,USD,2021-01-12 17:11:14,0.0124243034068773,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
P69485168569757,US,76728192985834,JPY,2021-01-13 08:58:52,-0.0456416008773247,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P69485168569757,US,76728192985834,USD,2021-01-29 19:25:31,0.0122082051253125,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
P69485168569757,US,76728192985834,USD,2021-02-10 23:09:23,0.0127071074661014,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
P69485168569757,US,76728192985834,JPY,2021-02-21 20:45:15,-0.0456440796986428,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P69485168569757,US,76728192985834,USD,2021-02-25 23:33:43,0.0126899828132639,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
P69485168569757,US,76728192985834,USD,2021-03-12 18:41:51,0.0125243929842921,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
P69485168569757,US,76728192985834,USD,2021-03-26 06:39:21,0.0133135489173986,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
P69485168569757,US,76728192985834,JPY,2021-04-11 16:34:36,-0.0456552040214985,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P69485168569757,US,76728192985834,JPY,2021-05-25 13:39:56,-0.0456884939633191,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P69485168569757,US,76728192985834,USD,2021-07-12 21:43:33,0.0125168816293471,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
P69485168569757,US,76728192985834,USD,2021-07-28 14:15:16,0.012545072393585,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
P69485168569757,US,76728192985834,USD,2021-07-30 20:01:53,0.0120573598078993,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
P69485168569757,US,76728192985834,JPY,2021-07-31 07:01:10,-0.0456879588086446,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P69485168569757,US,76728192985834,USD,2021-08-14 14:31:46,0.0134132984746307,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
P69485168569757,US,76728192985834,JPY,2021-08-30 07:38:13,-0.0458193142681008,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P69485168569757,US,76728192985834,JPY,2021-01-29 00:40:44,-0.1120838543389742,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
P69485168569757,US,76728192985834,JPY,2021-02-02 11:53:45,-0.1099819113914126,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P69485168569757,US,76728192985834,SGD,2021-02-05 13:29:18,7.815884903111757,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
P69485168569757,US,76728192985834,USD,2021-02-11 09:26:50,-0.0357377935489328,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
P69485168569757,US,76728192985834,USD,2021-02-25 10:44:49,-0.0360289435580958,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
P69485168569757,US,76728192985834,USD,2021-04-10 16:50:25,-0.0352482881295566,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
P69485168569757,US,76728192985834,JPY,2021-04-18 14:52:14,-0.1111043789831946,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P69485168569757,US,76728192985834,INR,2021-06-15 10:45:13,-0.1859210513586251,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
P69485168569757,US,46226466857841,USD,2021-06-20 15:10:36,1.9094294518602823,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
P69485168569757,US,76728192985834,USD,2021-06-21 19:06:36,-0.0354979247655052,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
P69485168569757,US,76728192985834,USD,2021-06-22 08:02:43,-0.0368980351450611,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
P69485168569757,US,76728192985834,JPY,2021-09-16 11:21:59,-0.1110595882605364,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P69485168569757,US,76728192985834,USD,2021-09-23 08:29:50,-0.0360487883723948,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
P69485168569757,US,76728192985834,USD,2021-09-23 08:29:50,-0.00228824625458,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
P69485168569757,US,76728192985834,JPY,2021-10-26 04:53:00,-0.1120838543389742,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
P69485168569757,US,76728192985834,USD,2021-11-22 11:29:07,-0.00228824625458,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
P69485168569757,US,76728192985834,JPY,2021-11-25 09:21:43,-0.1110617799564478,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P69485168569757,US,46226466857841,USD,2021-04-03 06:17:09,-0.1245676335247252,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
P69485168569757,US,46226466857841,USD,2021-05-18 12:51:30,-0.1259319490523212,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
P69485168569757,US,46226466857841,HKD,2021-05-22 16:29:49,3.5418275696713235,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
P69485168569757,US,46226466857841,JPY,2021-12-16 17:14:31,0.0072994843828854,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
P71166168797394,SG,31785463453712,BRL,2021-01-12 12:15:41,-0.0938998593490268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P71166168797394,SG,31785463453712,BRL,2021-03-17 13:55:50,-0.093611546962843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P71166168797394,SG,31785463453712,SGD,2021-03-22 15:53:44,-0.138111684045363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P71166168797394,SG,31785463453712,SGD,2021-03-25 15:22:49,-0.1385198498366352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P71166168797394,SG,31785463453712,BRL,2021-04-11 16:41:11,-0.0937845863249085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P71166168797394,SG,31785463453712,BRL,2021-05-06 22:53:14,-0.0936824195332867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P71166168797394,SG,31785463453712,BRL,2021-05-16 07:58:32,-0.0939221461264561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
