customer,customer_country,fraud_flag,timestamp,counterparty,counterparty_country,type,ccy,amount,hr_rounded,converted_time,converted_amount,scaled_amount
P44957433192543,UK,N,2021-05-14 18:53:40,91991525143431,HK,TT,GBP,12794.16,19,2021-05-14 10:53:40,14585.342399999998,-0.14266915692846946
P44957433192543,UK,N,2021-06-03 01:56:02,91991525143431,HK,TT,HKD,569522.07,2,2021-06-02 17:56:02,74037.8691,0.041104106618269756
P44957433192543,UK,N,2021-07-25 16:02:19,91991525143431,HK,TT,GBP,12638.24,16,2021-07-25 08:02:19,14407.593599999998,-0.14321859492346584
P44957433192543,UK,N,2021-07-26 14:36:52,91991525143431,HK,TT,HKD,569000.0,15,2021-07-26 06:36:52,73970.0,0.04089431694753102
P44957433192543,UK,N,2021-08-21 07:20:57,91991525143431,HK,TT,GBP,12691.1,7,2021-08-20 23:20:57,14467.854,-0.14303232444876401
P44957433192543,UK,N,2021-09-21 23:36:28,91991525143431,HK,TT,GBP,13000.0,0,2021-09-21 15:36:28,14819.999999999998,-0.14194380856462868
P44957433192543,UK,N,2021-10-07 23:33:38,91991525143431,HK,TT,GBP,12807.62,0,2021-10-07 15:33:38,14600.6868,-0.14262172596763922
P44957433192543,UK,N,2021-12-31 00:07:46,91991525143431,HK,TT,HKD,568462.55,0,2021-12-30 16:07:46,73900.1315,0.040678346946307925
P44957433192543,UK,N,2021-02-22 20:54:22,37491147326665,IN,BILLING,INR,3800438.05,21,2021-02-22 12:54:22,45605.2566,-0.046783730624563716
P44957433192543,UK,N,2021-07-14 20:04:07,37491147326665,IN,BILLING,GBP,40454.12,20,2021-07-14 12:04:07,46117.6968,-0.04519973052980335
P44957433192543,UK,N,2022-01-01 01:40:15,37491147326665,IN,BILLING,INR,3798347.13,2,2021-12-31 17:40:15,45580.16556,-0.046861289351879866
P44957433192543,UK,N,2021-04-21 13:37:09,37491147326665,IN,OTHER,HKD,3800999.65,14,2021-04-21 05:37:09,494129.9545,1.339647630490292
P44957433192543,UK,N,2021-03-09 14:03:27,37491147326665,IN,PAYMENT,GBP,48381.61,14,2021-03-09 06:03:27,55155.03539999999,-0.017264480331279513
P44957433192543,UK,N,2021-05-11 03:02:29,37491147326665,IN,PAYMENT,GBP,48481.96,3,2021-05-10 19:02:29,55269.43439999999,-0.01691086243237055
P44957433192543,UK,N,2021-05-11 15:48:19,37491147326665,IN,PAYMENT,GBP,48797.08,16,2021-05-11 07:48:19,55628.6712,-0.015800428229040243
P44957433192543,UK,N,2021-12-01 22:30:50,37491147326665,IN,PAYMENT,INR,5280309.74,23,2021-12-01 14:30:50,63363.71688000001,0.008109314000581576
P44957433192543,UK,N,2021-08-10 01:51:21,37491147326665,IN,TRANSFER,EUR,48318.56,2,2021-08-09 17:51:21,48318.56,-0.03839665864482121
P45766486597685,SG,N,2021-01-25 14:42:45,32191829932169,DE,INTEREST,EUR,72504.62,15,2021-01-25 14:42:45,72504.62,0.036364691717387154
P45766486597685,SG,N,2021-05-15 14:59:41,32191829932169,DE,INTEREST,EUR,72713.04,15,2021-05-15 14:59:41,72713.04,0.03700893723081478
P45766486597685,SG,N,2021-05-22 13:50:49,32191829932169,DE,INTEREST,SGD,78173.1,14,2021-05-22 13:50:49,55502.901,-0.016189195559780552
P45766486597685,SG,N,2021-06-07 11:26:11,32191829932169,DE,INTEREST,EUR,72880.57,11,2021-06-07 11:26:11,72880.57,0.03752678796905746
P45766486597685,SG,N,2021-06-17 12:57:08,32191829932169,DE,INTEREST,EUR,72600.0,13,2021-06-17 12:57:08,72600.0,0.03665952012670838
P45766486597685,SG,N,2021-09-13 13:55:10,32191829932169,DE,INTEREST,EUR,72208.13,14,2021-09-13 13:55:10,72208.13,0.03544821368132463
P45766486597685,SG,N,2021-09-27 10:17:15,32191829932169,DE,INTEREST,EUR,72848.63,10,2021-09-27 10:17:15,72848.63,0.03742805847237346
P45766486597685,SG,N,2021-10-19 13:53:16,32191829932169,DE,INTEREST,SGD,77711.49,14,2021-10-19 13:53:16,55175.1579,-0.01720227982104081
P45766486597685,SG,N,2021-07-27 10:39:54,32191829932169,DE,INVESTMENT,GBP,77460.03,11,2021-07-27 10:39:54,88304.43419999999,0.08520337999749539
P45766486597685,SG,N,2021-09-17 12:45:31,32191829932169,DE,OTHER,USD,72627.06,13,2021-09-17 12:45:31,72627.06,0.03674316509165105
P45766486597685,SG,N,2021-01-05 05:23:56,32191829932169,DE,TRANSFER,SGD,98161.36,5,2021-01-05 05:23:56,69694.5656,0.027678553440410054
P45766486597685,SG,N,2021-02-04 08:17:28,32191829932169,DE,TRANSFER,EUR,37898.65,8,2021-02-04 08:17:28,37898.65,-0.07060556502530146
P45766486597685,SG,N,2021-03-07 15:23:12,32191829932169,DE,TRANSFER,EUR,38000.0,15,2021-03-07 15:23:12,38000.0,-0.0702922827933377
P45766486597685,SG,N,2021-03-29 14:57:46,32191829932169,DE,TRANSFER,EUR,37683.36,15,2021-03-29 14:57:46,37683.36,-0.07127104634468462
P45766486597685,SG,N,2021-04-13 19:55:12,32191829932169,DE,TRANSFER,EUR,38000.0,20,2021-04-13 19:55:12,38000.0,-0.0702922827933377
P45766486597685,SG,N,2021-04-17 12:43:45,32191829932169,DE,TRANSFER,GBP,38068.2,13,2021-04-17 12:43:45,43397.74799999999,-0.05360734405611018
P45766486597685,SG,N,2021-05-17 21:26:27,32191829932169,DE,TRANSFER,EUR,37517.16,21,2021-05-17 21:26:27,37517.16,-0.07178478592980922
P45766486597685,SG,N,2021-05-20 11:10:40,32191829932169,DE,TRANSFER,EUR,37534.68,11,2021-05-20 11:10:40,37534.68,-0.07173062998798382
P45766486597685,SG,N,2021-06-07 17:23:16,32191829932169,DE,TRANSFER,SGD,98387.7,17,2021-06-07 17:23:16,69855.26699999999,0.02817529634392955
P45766486597685,SG,N,2021-06-26 08:58:35,32191829932169,DE,TRANSFER,SGD,97861.89,9,2021-06-26 08:58:35,69481.94189999999,0.027021313901146118
P45766486597685,SG,N,2021-09-14 12:50:39,32191829932169,DE,TRANSFER,GBP,98139.85,13,2021-09-14 12:50:39,111879.429,0.15807587126023276
P45766486597685,SG,N,2021-09-26 09:01:07,32191829932169,DE,TRANSFER,EUR,37672.66,9,2021-09-26 09:01:07,37672.66,-0.07130412103518301
P45766486597685,SG,N,2021-10-10 16:07:38,32191829932169,DE,TRANSFER,EUR,37716.18,16,2021-10-10 16:07:38,37716.18,-0.07116959668653906
P45766486597685,SG,N,2021-10-29 08:29:12,32191829932169,DE,TRANSFER,EUR,37914.22,8,2021-10-29 08:29:12,37914.22,-0.07055743671398745
P45766486597685,SG,N,2021-11-01 18:27:29,32191829932169,DE,TRANSFER,EUR,37553.65,18,2021-11-01 18:27:29,37553.65,-0.07167199196193198
P45766486597685,SG,N,2021-02-19 15:37:27,32191829932169,DE,TT,GBP,38000.0,16,2021-02-19 15:37:27,43319.99999999999,-0.05384767032123815
P45766486597685,SG,N,2021-11-13 04:13:09,32191829932169,DE,TT,USD,98416.4,4,2021-11-13 04:13:09,98416.4,0.11646040234939847
P45766486597685,SG,Y,2021-03-14 13:50:16,48623122553148,JP,BILLING,GBP,116542.06,14,2021-03-14 13:50:16,132857.9484,0.22292241670598892
P45766486597685,SG,Y,2021-03-14 13:50:16,48623122553148,JP,DIVIDEND,GBP,103367.74,14,2021-03-14 13:50:16,117839.2236,0.1764981480666823
P45766486597685,SG,Y,2021-03-14 13:50:16,48623122553148,JP,INVESTMENT,GBP,132005.13,14,2021-03-14 13:50:16,150485.84819999998,0.2774118868014779
P45766486597685,SG,N,2021-01-26 12:32:03,48623122553148,JP,OTHER,JPY,111356.85,13,2021-01-26 12:32:03,757.22658,-0.18541314299599002
P45766486597685,SG,N,2021-02-14 10:15:07,48623122553148,JP,OTHER,JPY,111405.26,10,2021-02-14 10:15:07,757.555768,-0.1854121254454091
P45766486597685,SG,Y,2021-03-14 13:50:16,48623122553148,JP,OTHER,GBP,108747.45,14,2021-03-14 13:50:16,123972.09299999998,0.19545541510145625
P45766486597685,SG,N,2021-03-22 16:08:29,48623122553148,JP,OTHER,SGD,77531.47,16,2021-03-22 16:08:29,55047.3437,-0.01759736534499409
P45766486597685,SG,N,2021-06-01 11:05:40,48623122553148,JP,OTHER,SGD,77822.32,11,2021-06-01 11:05:40,55253.847200000004,-0.016959043910476736
P45766486597685,SG,N,2021-07-01 20:18:28,48623122553148,JP,OTHER,SGD,78190.43,20,2021-07-01 20:18:28,55515.205299999994,-0.016151161829472207
P45766486597685,SG,N,2021-07-10 21:17:21,48623122553148,JP,OTHER,SGD,78196.12,21,2021-07-10 21:17:21,55519.24519999999,-0.016138674124598903
P45766486597685,SG,N,2021-08-19 09:04:26,48623122553148,JP,OTHER,SGD,77753.76,9,2021-08-19 09:04:26,55205.169599999994,-0.01710951087815945
P45766486597685,SG,N,2021-10-03 18:16:31,48623122553148,JP,OTHER,JPY,111014.29,18,2021-10-03 18:16:31,754.897172,-0.1854203434117512
P45766486597685,SG,N,2021-01-21 17:02:12,48623122553148,JP,PAYMENT,SGD,95458.33,17,2021-01-21 17:02:12,67775.4143,0.0217462791163826
P45766486597685,SG,N,2021-02-11 08:53:17,48623122553148,JP,PAYMENT,SGD,95365.64,9,2021-02-11 08:53:17,67709.6044,0.02154285462346385
P45766486597685,SG,N,2021-03-14 13:50:16,48623122553148,JP,PAYMENT,SGD,94810.85,14,2021-03-14 13:50:16,67315.7035,0.0203252704781798
P45766486597685,SG,Y,2021-03-14 13:50:16,48623122553148,JP,PAYMENT,GBP,98500.0,14,2021-03-14 13:50:16,112289.99999999999,0.15934498422776697
P45766486597685,SG,Y,2021-03-14 13:50:16,48623122553148,JP,PAYMENT,GBP,98009.75,14,2021-03-14 13:50:16,111731.11499999999,0.1576174189568141
P45766486597685,SG,N,2021-05-15 17:46:40,48623122553148,JP,PAYMENT,SGD,95139.96,18,2021-05-15 17:46:40,67549.3716,0.02104756020592261
P45766486597685,SG,N,2021-06-27 19:23:16,48623122553148,JP,PAYMENT,SGD,94839.49,19,2021-06-27 19:23:16,67336.0379,0.020388125990934036
P45766486597685,SG,Y,2021-07-17 02:22:58,48623122553148,JP,PAYMENT,SGD,306331.56,2,2021-07-17 02:22:58,217495.40759999998,0.4845446379780074
P45766486597685,SG,Y,2021-07-22 12:26:02,48623122553148,JP,PAYMENT,SGD,288503.64,12,2021-07-22 12:26:02,204837.5844,0.4454181347328286
P45766486597685,SG,N,2021-08-09 10:43:36,48623122553148,JP,PAYMENT,JPY,1511073.25,11,2021-08-09 10:43:36,10275.2981,-0.1559919028403269
P45766486597685,SG,N,2021-08-17 09:13:15,48623122553148,JP,PAYMENT,SGD,95304.33,9,2021-08-17 09:13:15,67666.0743,0.02140829905478494
P45766486597685,SG,N,2021-08-17 20:05:16,48623122553148,JP,PAYMENT,JPY,1512663.19,20,2021-08-17 20:05:16,10286.109691999998,-0.15595848320862646
P45766486597685,SG,Y,2021-09-12 12:03:13,48623122553148,JP,PAYMENT,SGD,276047.42,12,2021-09-12 12:03:13,195993.6682,0.4180807710778054
P45766486597685,SG,Y,2021-09-16 10:51:47,48623122553148,JP,PAYMENT,SGD,300057.19,11,2021-09-16 10:51:47,213040.60489999998,0.470774430451473
P45766486597685,SG,N,2021-09-22 08:56:45,48623122553148,JP,PAYMENT,SGD,95564.59,9,2021-09-22 08:56:45,67850.85889999999,0.021979485358884922
P45766486597685,SG,Y,2021-10-17 01:26:03,48623122553148,JP,PAYMENT,SGD,295413.11,1,2021-10-17 01:26:03,209743.30809999997,0.4605821808120944
P45766486597685,SG,N,2021-10-28 10:00:35,48623122553148,JP,PAYMENT,JPY,1512271.62,10,2021-10-28 10:00:35,10283.447016,-0.15596671378662624
P45766486597685,SG,Y,2021-10-30 05:17:18,48623122553148,JP,PAYMENT,SGD,210000.0,5,2021-10-30 05:17:18,149100.0,0.27312810172738833
P45766486597685,SG,N,2021-12-02 10:06:19,48623122553148,JP,PAYMENT,JPY,1510325.95,10,2021-12-02 10:06:19,10270.21646,-0.15600761065997404
P45766486597685,SG,N,2021-12-29 18:43:07,48623122553148,JP,PAYMENT,SGD,95252.09,19,2021-12-29 18:43:07,67628.98389999999,0.021293649194928703
P45766486597685,SG,Y,2021-08-14 09:35:54,48623122553148,JP,TT,BRL,377904.38,10,2021-08-14 09:35:54,75580.876,0.04587368378223138
P45766486597685,SG,N,2021-01-24 18:00:27,97854364976898,US,INVESTMENT,SGD,4206.85,18,2021-01-24 18:00:27,2986.8635,-0.17852112887890625
P45766486597685,SG,N,2021-04-29 19:22:46,97854364976898,US,INVESTMENT,USD,21442.99,19,2021-04-29 19:22:46,21442.99,-0.1214715333848184
P45766486597685,SG,N,2021-07-24 07:14:03,97854364976898,US,INVESTMENT,SGD,4248.81,7,2021-07-24 07:14:03,3016.6551,-0.17842904028549952
P45766486597685,SG,N,2021-10-24 15:03:40,97854364976898,US,INVESTMENT,SGD,4131.12,15,2021-10-24 15:03:40,2933.0951999999997,-0.17868733167153475
P45766486597685,SG,N,2021-11-04 09:48:11,97854364976898,US,INVESTMENT,SGD,4115.47,10,2021-11-04 09:48:11,2921.9837,-0.1787216783466257
P45766486597685,SG,N,2021-12-02 17:06:10,97854364976898,US,INVESTMENT,CNY,4000.0,17,2021-12-02 17:06:10,560.0,-0.1860227886120234
P45766486597685,SG,N,2021-01-09 08:12:42,97854364976898,US,OTHER,SGD,64638.79,8,2021-01-09 08:12:42,45893.5409,-0.045892617166802346
P45766486597685,SG,N,2021-01-22 08:15:13,97854364976898,US,OTHER,SGD,64509.89,8,2021-01-22 08:15:13,45802.0219,-0.04617551086771101
P45766486597685,SG,N,2021-01-23 13:42:25,97854364976898,US,OTHER,USD,2519.98,14,2021-01-23 13:42:25,2519.98,-0.17996430899678548
P45766486597685,SG,N,2021-01-23 22:29:00,97854364976898,US,OTHER,SGD,64998.71,22,2021-01-23 22:29:00,46149.0841,-0.04510270947998275
P45766486597685,SG,N,2021-01-29 10:34:46,97854364976898,US,OTHER,SGD,64618.35,11,2021-01-29 10:34:46,45879.02849999999,-0.04593747633861442
P45766486597685,SG,N,2021-02-24 23:30:30,97854364976898,US,OTHER,USD,2602.78,0,2021-02-24 23:30:30,2602.78,-0.17970836653199415
P45766486597685,SG,N,2021-03-01 19:39:07,97854364976898,US,OTHER,USD,2500.93,20,2021-03-01 19:39:07,2500.93,-0.1800231943102429
P45766486597685,SG,N,2021-07-28 13:16:09,97854364976898,US,OTHER,SGD,64943.29,13,2021-07-28 13:16:09,46109.7359,-0.04522433840864341
P45766486597685,SG,N,2021-08-03 19:07:29,97854364976898,US,OTHER,USD,2589.02,19,2021-08-03 19:07:29,2589.02,-0.17975089996575658
P45766486597685,SG,N,2021-08-23 09:24:30,97854364976898,US,OTHER,SGD,64555.58,9,2021-08-23 09:24:30,45834.4618,-0.046075236133851304
P45766486597685,SG,N,2021-08-25 09:53:52,97854364976898,US,OTHER,USD,2398.87,10,2021-08-25 09:53:52,2398.87,-0.18033867121793135
P45766486597685,SG,N,2021-08-30 17:50:14,97854364976898,US,OTHER,USD,2544.31,18,2021-08-30 17:50:14,2544.31,-0.17988910271455877
P45766486597685,SG,N,2021-09-08 11:20:46,97854364976898,US,OTHER,SGD,64363.1,11,2021-09-08 11:20:46,45697.801,-0.04649766731733384
P45766486597685,SG,N,2021-11-01 13:25:43,97854364976898,US,OTHER,SGD,64301.46,13,2021-11-01 13:25:43,45654.0366,-0.04663294712900187
P45766486597685,SG,N,2021-12-07 17:01:51,97854364976898,US,OTHER,SGD,64000.0,17,2021-12-07 17:01:51,45440.0,-0.047294554072957844
P45766486597685,SG,N,2021-12-25 17:19:12,97854364976898,US,OTHER,USD,2537.25,17,2021-12-25 17:19:12,2537.25,-0.17991092582810256
P45766486597685,SG,N,2021-03-04 11:28:56,97854364976898,US,PAYMENT,EUR,2462.94,11,2021-03-04 11:28:56,2462.94,-0.18014062491697505
P45766486597685,SG,N,2021-08-09 13:25:01,97854364976898,US,TRANSFER,INR,64850.22,13,2021-08-09 13:25:01,778.20264,-0.18534830405277733
P45766486597685,SG,N,2021-05-25 15:35:23,97854364976898,US,TT,JPY,2476.84,16,2021-05-25 15:35:23,16.842512,-0.18770173868748938
P45789489321679,US,N,2021-04-02 03:51:32,99264493511675,FR,BILLING,USD,12178.01,4,2021-04-01 15:51:32,12178.01,-0.1501104442234938
P45789489321679,US,N,2021-04-27 21:19:03,99264493511675,FR,BILLING,USD,12021.29,21,2021-04-27 09:19:03,12021.29,-0.15059488025105533
P45789489321679,US,N,2021-05-29 00:40:00,99264493511675,FR,BILLING,USD,12029.54,1,2021-05-28 12:40:00,12029.54,-0.1505693787373533
P45789489321679,US,N,2021-08-13 02:35:30,99264493511675,FR,BILLING,USD,12028.98,3,2021-08-12 14:35:30,12028.98,-0.15057110974919247
P45789489321679,US,N,2021-12-30 22:29:43,99264493511675,FR,BILLING,EUR,56000.8,22,2021-12-30 10:29:43,56000.8,-0.014650143660298223
P45789489321679,US,N,2021-12-11 00:17:16,99264493511675,FR,INTEREST,JPY,65818.38,0,2021-12-10 12:17:16,447.564984,-0.1863703356545825
P45789489321679,US,N,2021-02-08 01:04:06,99264493511675,FR,TT,USD,67670.42,1,2021-02-07 13:04:06,67670.42,0.021421732015766158
P45789489321679,US,N,2021-03-18 01:08:58,99264493511675,FR,TT,USD,68464.09,1,2021-03-17 13:08:58,68464.09,0.023875039455753234
P45789489321679,US,N,2021-04-09 12:57:45,99264493511675,FR,TT,EUR,66000.0,13,2021-04-09 00:57:45,66000.0,0.016258309165081097
P45789489321679,US,N,2021-04-18 02:04:33,99264493511675,FR,TT,SGD,65853.99,2,2021-04-17 14:04:33,46756.3329,-0.043225647226195624
P45789489321679,US,N,2021-05-29 07:19:02,99264493511675,FR,TT,EUR,66172.87,7,2021-05-28 19:19:02,66172.87,0.01679266633764722
P45789489321679,US,N,2021-06-05 06:16:35,99264493511675,FR,TT,USD,68516.32,6,2021-06-04 18:16:35,68516.32,0.024036487220681416
P45789489321679,US,N,2021-10-02 21:07:37,99264493511675,FR,TT,GBP,67669.45,21,2021-10-02 09:07:37,77143.173,0.050702888430976416
P45789489321679,US,N,2021-12-06 07:04:22,99264493511675,FR,TT,EUR,66048.36,7,2021-12-05 19:04:22,66048.36,0.016407794401763567
P45789489321679,US,N,2021-12-26 10:57:53,99264493511675,FR,TT,USD,68000.0,11,2021-12-25 22:57:53,68000.0,0.022440494304968153
P45789489321679,US,N,2021-11-08 20:28:11,28991892126946,JP,BILLING,INR,7437000.0,20,2021-11-08 08:28:11,89244.0,0.08810766486084846
P45789489321679,US,N,2021-02-13 05:42:28,28991892126946,JP,DIVIDEND,USD,26898.94,6,2021-02-12 17:42:28,26898.94,-0.10460668687783502
P45789489321679,US,N,2021-03-31 19:15:34,28991892126946,JP,DIVIDEND,USD,27249.32,19,2021-03-31 07:15:34,27249.32,-0.10352362986317819
P45789489321679,US,N,2021-05-11 06:31:04,28991892126946,JP,DIVIDEND,BRL,146879.77,7,2021-05-10 18:31:04,29375.953999999998,-0.0969500073067889
P45789489321679,US,N,2021-06-21 00:15:40,28991892126946,JP,DIVIDEND,USD,26967.25,0,2021-06-20 12:15:40,26967.25,-0.10439553434438216
P45789489321679,US,N,2021-10-09 07:13:55,28991892126946,JP,DIVIDEND,JPY,7443280.02,7,2021-10-08 19:13:55,50614.30413599999,-0.031300301003540205
P45789489321679,US,N,2021-12-14 22:50:09,28991892126946,JP,DIVIDEND,JPY,7442237.31,23,2021-12-14 10:50:09,50607.213707999996,-0.03132221817284871
P45789489321679,US,N,2021-03-31 01:04:41,28991892126946,JP,INTEREST,BRL,256845.82,1,2021-03-30 13:04:41,51369.164000000004,-0.028966959286581183
P45789489321679,US,N,2021-04-05 08:39:34,28991892126946,JP,INTEREST,BRL,256840.83,9,2021-04-04 20:39:34,51368.166,-0.028970044196966006
P45789489321679,US,N,2021-05-25 11:16:33,28991892126946,JP,INTEREST,USD,60835.18,11,2021-05-24 23:16:33,60835.18,0.00029337243798536274
P45789489321679,US,N,2021-10-07 01:54:01,28991892126946,JP,INTEREST,USD,60760.46,2,2021-10-06 13:54:01,60760.46,6.240600115917872e-05
P45789489321679,US,N,2021-10-16 04:37:02,28991892126946,JP,INTEREST,USD,61205.23,5,2021-10-15 16:37:02,61205.23,0.0014372312434929744
P45789489321679,US,N,2021-11-23 04:10:15,28991892126946,JP,INTEREST,USD,60956.13,4,2021-11-22 16:10:15,60956.13,0.0006672400843200236
P45789489321679,US,N,2021-01-01 18:48:24,97337279141489,UK,BILLING,USD,42573.13,19,2021-01-01 06:48:24,42573.13,-0.056156314628951855
P45789489321679,US,N,2021-01-30 04:49:04,97337279141489,UK,BILLING,GBP,24317.69,5,2021-01-29 16:49:04,27722.166599999997,-0.10206201725119514
P45789489321679,US,N,2021-02-23 09:06:36,97337279141489,UK,BILLING,GBP,24505.12,9,2021-02-22 21:06:36,27935.836799999997,-0.1014015428835568
P45789489321679,US,N,2021-03-02 06:00:07,97337279141489,UK,BILLING,BRL,342285.56,6,2021-03-01 18:00:07,68457.11200000001,0.023853469811800206
P45789489321679,US,N,2021-03-08 02:13:49,97337279141489,UK,BILLING,USD,42570.8,2,2021-03-07 14:13:49,42570.8,-0.05616351687463981
P45789489321679,US,N,2021-03-09 02:41:41,97337279141489,UK,BILLING,BRL,341599.23,3,2021-03-08 14:41:41,68319.846,0.023429167899094328
P45789489321679,US,N,2021-04-17 22:27:08,97337279141489,UK,BILLING,GBP,24649.35,22,2021-04-17 10:27:08,28100.258999999995,-0.10089329864280303
P45789489321679,US,N,2021-04-21 20:25:29,97337279141489,UK,BILLING,USD,42543.05,20,2021-04-21 08:25:29,42543.05,-0.05624929469345574
P45789489321679,US,N,2021-05-15 16:26:13,97337279141489,UK,BILLING,BRL,339823.85,16,2021-05-15 04:26:13,67964.77,0.022331595113729053
P45789489321679,US,N,2021-08-05 09:55:15,97337279141489,UK,BILLING,BRL,342359.65,10,2021-08-04 21:55:15,68471.93000000001,0.023899273621501627
P45789489321679,US,N,2021-08-11 16:53:06,97337279141489,UK,BILLING,BRL,341782.19,17,2021-08-11 04:53:06,68356.43800000001,0.023542277158413713
P45789489321679,US,N,2021-09-03 00:56:00,97337279141489,UK,BILLING,BRL,340620.06,1,2021-09-02 12:56:00,68124.012,0.022823826876751996
P45789489321679,US,N,2021-12-03 07:08:48,97337279141489,UK,BILLING,GBP,24661.61,7,2021-12-02 19:08:48,28114.235399999998,-0.10085009629660846
P45789489321679,US,N,2021-03-01 23:09:53,97337279141489,UK,DIVIDEND,JPY,23031.07,23,2021-03-01 11:09:53,156.61127599999998,-0.18726970049957878
P45789489321679,US,N,2021-04-23 20:51:47,97337279141489,UK,INVESTMENT,BRL,358110.11,21,2021-04-23 08:51:47,71622.022,0.03363649959734014
P45789489321679,US,N,2021-05-01 04:32:14,97337279141489,UK,INVESTMENT,GBP,22836.97,5,2021-04-30 16:32:14,26034.1458,-0.10727984580398527
P45789489321679,US,N,2021-05-29 19:06:23,97337279141489,UK,INVESTMENT,BRL,356477.15,19,2021-05-29 07:06:23,71295.43000000001,0.03262697349273718
P45789489321679,US,N,2021-06-12 02:35:15,97337279141489,UK,INVESTMENT,BRL,357615.74,3,2021-06-11 14:35:15,71523.148,0.033330870910579555
P45789489321679,US,N,2021-10-05 15:06:00,97337279141489,UK,INVESTMENT,USD,12569.25,15,2021-10-05 03:06:00,12569.25,-0.14890108516642908
P45789489321679,US,N,2021-11-04 22:52:43,97337279141489,UK,INVESTMENT,BRL,358318.0,23,2021-11-04 10:52:43,71663.6,0.03376502104421328
P45789489321679,US,N,2021-12-30 06:42:49,97337279141489,UK,INVESTMENT,GBP,23344.7,7,2021-12-29 18:42:49,26612.958,-0.10549068371317259
P45789489321679,US,N,2021-10-24 21:44:49,97337279141489,UK,TRANSFER,JPY,24389.1,22,2021-10-24 09:44:49,165.84588,-0.18724115548376802
P46374259491543,UK,N,2021-01-12 21:58:04,57921745928915,CN,INTEREST,GBP,3395.98,22,2021-01-12 13:58:04,3871.4172,-0.1757868915091202
P46374259491543,UK,N,2021-01-18 18:54:23,57921745928915,CN,INTEREST,GBP,3471.58,19,2021-01-18 10:54:23,3957.6011999999996,-0.1755204887870722
P46374259491543,UK,N,2021-01-30 02:04:30,57921745928915,CN,INTEREST,GBP,3358.43,2,2021-01-29 18:04:30,3828.6101999999996,-0.17591921190876175
P46374259491543,UK,N,2021-05-28 00:00:02,57921745928915,CN,INTEREST,CNY,298068.23,0,2021-05-27 16:00:02,41729.5522,-0.058763891698701165
P46374259491543,UK,N,2021-05-28 15:18:39,57921745928915,CN,INTEREST,GBP,3469.24,15,2021-05-28 07:18:39,3954.9335999999994,-0.17552873458561177
P46374259491543,UK,N,2021-06-13 17:03:42,57921745928915,CN,INTEREST,CNY,298000.0,17,2021-06-13 09:03:42,41720.00000000001,-0.05879341843314775
P46374259491543,UK,N,2021-07-17 23:18:16,57921745928915,CN,INTEREST,CNY,297669.05,23,2021-07-17 15:18:16,41673.667,-0.05893663802519096
P46374259491543,UK,N,2021-09-20 21:25:31,57921745928915,CN,INTEREST,CNY,297367.87,21,2021-09-20 13:25:31,41631.501800000005,-0.05906697456162113
P46374259491543,UK,N,2021-10-08 13:33:53,57921745928915,CN,INTEREST,GBP,3470.31,14,2021-10-08 05:33:53,3956.1533999999997,-0.17552496407089493
P46374259491543,UK,N,2021-12-08 16:16:42,57921745928915,CN,INTEREST,GBP,3000.0,16,2021-12-08 08:16:42,3419.9999999999995,-0.1771822638619849
P46374259491543,UK,N,2021-12-14 16:09:05,57921745928915,CN,INTEREST,CNY,297900.0,16,2021-12-14 08:09:05,41706.00000000001,-0.05883669372912696
P46374259491543,UK,N,2021-04-07 21:19:15,57921745928915,CN,OTHER,HKD,298418.8,21,2021-04-07 13:19:15,38794.444,-0.06783658284770147
P46374259491543,UK,N,2021-01-25 02:50:23,57921745928915,CN,PAYMENT,GBP,22321.6,3,2021-01-24 18:50:23,25446.623999999996,-0.10909593007464512
P46374259491543,UK,N,2021-02-26 19:26:08,57921745928915,CN,PAYMENT,CNY,215000.0,19,2021-02-26 11:26:08,30100.000000000004,-0.09471191409589157
P46374259491543,UK,N,2021-03-10 00:00:36,57921745928915,CN,PAYMENT,CNY,215236.63,0,2021-03-09 16:00:36,30133.128200000003,-0.09460951176301596
P46374259491543,UK,N,2021-04-04 16:58:43,57921745928915,CN,PAYMENT,CNY,215465.28,17,2021-04-04 08:58:43,30165.1392,-0.0945105627987595
P46374259491543,UK,N,2021-04-18 12:11:38,57921745928915,CN,PAYMENT,CNY,214033.72,12,2021-04-18 04:11:38,29964.720800000003,-0.09513007462587947
P46374259491543,UK,N,2021-04-30 16:51:39,57921745928915,CN,PAYMENT,GBP,22324.04,17,2021-04-30 08:51:39,25449.4056,-0.10908733189155256
P46374259491543,UK,N,2021-05-14 00:21:05,57921745928915,CN,PAYMENT,CNY,216214.47,0,2021-05-13 16:21:05,30270.025800000003,-0.09418634860881286
P46374259491543,UK,N,2021-06-03 18:12:59,57921745928915,CN,PAYMENT,GBP,22230.15,18,2021-06-03 10:12:59,25342.371,-0.10941818574833943
P46374259491543,UK,N,2021-06-04 20:36:31,57921745928915,CN,PAYMENT,CNY,214492.01,21,2021-06-04 12:36:31,30028.881400000006,-0.09493174827193634
P46374259491543,UK,N,2021-07-20 17:02:39,57921745928915,CN,PAYMENT,CNY,215753.1,17,2021-07-20 09:02:39,30205.434000000005,-0.09438600784187214
P46374259491543,UK,N,2021-10-18 07:08:05,57921745928915,CN,PAYMENT,CNY,214333.97,7,2021-10-17 23:08:05,30006.755800000003,-0.09500014054970189
